SMILES,CHEMSPIDER_ID,CHEMBL_ID,CHEMBL_KNOWN_DRUG,CHEMBL_ALTERNATE_NAME,CLINICALTRIALS_DB,CONCENTRATION_uM,
O(c1cc(ccc1OC)C1CC(=O)NC1)C1CCCC1,4913,CHEMBL63,No,SID85231212|ZK-62711|SID50105263|SID56422401|SID855869|SID26719664|SID26752319|Rolipram|SID26719663|ZK-62771|SID90341367|,9,10.0,
O1C(=CC(=O)C=C1C(O)=O)C(O)=O,7153,,,,0,10.0,
O1C(=O)[C@H]2[C@H](C3CC2C=C3)C1=O,68478,,,,0,10.0,
O1C(C)C(O)C(N)CC1O[C@@H]1c2c(C[C@](O)(C1)C(=O)C)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O,2342071,CHEMBL9659,No,,0,-,
O1C(CC(N)CCC(N)C(O)=O)C(O)C(O)C1n1c2ncnc(N)c2nc1,3280577,,,,0,50.0,
O1C(CC(OC)=CC1=O)\C=C\c1ccccc1,4520267,CHEMBL1482039,No,SID855634|SID26752314|(+/-)-Kavain|SID56423143|,0,10.0,
O1C(CC)C(O)(C)C(O)C(C)C(=O)C(CC(O)(C)C(OC2OC(CC(N(C)C)C2OC(=O)CCC(OCC)=O)C)C(C)C(OC2OC(C)C(O)C(OC)(C2)C)C(C)C1=O)C,3141,,,,0,10.0,
O1C(CCC[C@H](O)CCCCCc2c(C1=O)c(O)cc(O)c2)C,187478,CHEMBL1399925,No,SID11532982|SID26719676|,0,10.0,
O1C(CNC1=O)COc1cc(cc(c1)C)C,14709,CHEMBL1079604,Yes,SID26748938|Skelaxin|Metaxalone|AHR-438|,0,10.0,
O1C(CO)C(O)C(O)C(O)C1Oc1cc(cc(O)c1)C=Cc1ccc(O)cc1,4580440,,,,0,10.0,
O1C(CO)C(O)C(O)C1n1nc(nc1)C(=O)N,4888,CHEMBL34,No,SID104171233|SID26749915|,0,10.0,
O1C(COC(=O)c2n(Cc3ccc(cc3)-c3ccccc3-c3nn[nH]n3)c(nc2C(O)(C)C)CCC)=C(OC1=O)C,115748,CHEMBL1200692,Yes,SID26748978|Olmesartan Medoxomil|CS-866|Benicar|SID144204998|,536,10.0,
O1C(c2ccccc2)C(=O)N=C1N,4561,CHEMBL1177,Yes,SID26719702|Cylert|Fenoxazol|Pemoline|,4,10.0,
O1C2(CCC1=O)CCC1C3C(CCC12C)C1(C(=CC(=O)CC1)C=C3)C,282625,CHEMBL519,No,Canrenone,2,10.0,
O1C23C(CCC2C)C(CC1(O)C(C3)C(C)C)=C,2797480,,,,0,10.0,
O1C2[C@]34CCN([C@H](Cc5c3c1c(O)cc5)[C@]4(O)CCC2O)CC1CCC1,20572588,,,,0,10.0,
O1C=C(C(=O)c2c1cc(O)cc2)c1ccc(OC)cc1,4444070,CHEMBL242341,No,SID11113187|SID26753747|NSC-93360|SID46501240|SID26749121|SID399180|,1,10.0,
O1C=C(C(=O)c2c1cc(O)cc2O)c1ccc(OC)cc1,4444068,CHEMBL131921,No,SID416963|SID124883150|SID11113288|SID56422868|SID50123128|SID26746976|SID855738|SID124883151|NSC-123538|SID50104034|SID50100559|SID26751494|,0,10.0,
O1C=C(C(=O)c2c1cc(OC(C)C)cc2)c1ccccc1,3616,CHEMBL165790,No,Ipriflavone|SID26719630|SID29215021|SID856008|SID56422482|,0,10.0,
O1C=C(O)C(=O)C=C1CO,3708,CHEMBL287556,No,5-Hydroxy-2-(hydroxymethyl)-4-pyrone|SID104171348|Kojic acid|SID26754136|,7731,10.0,
O1C=CC(=O)C(O)=C1C,8066,CHEMBL31422,No,SID11532903|Maltol|SID26747324|E636|SID69424|,0,10.0,
O1CC(=CC1=O)C1CC[C@]2(O)[C@H]3[C@H](C[C@@H](O)[C@]12C)[C@@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C,28162,,,,0,-,
O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@H]3[C@H](CC[C@]12C)[C@@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C,389987,CHEMBL254219,Yes,SID11533060|SID26754428|Digitoxoside|SID26754429|Crystodigin|SID144205212|Digitoxin|,4,10.0,
O1CC(=O)N(c2c1cccc2)CC(=O)NC1CCCCCCC1,3646543,,,,0,10.0,
O1CC(=O)N(c2c1cccc2)CC(=O)NCCCN(Cc1ccccc1)CCCC,2571892,,,,0,10.0,
O1CC(O)\C(=C/C[C@H]2[C@]3([C@H](CCC2=C)[C@@](CO)(C)[C@H](O)CC3)C)\C1=O,21170687,CHEMBL1705045,No,SID93576922,0,10.0,
O1CC2=C(C=C3N(Cc4c3nc3c(c4)c(CN(C)C)c(O)cc3)C2=O)[C@@](O)(CC)C1=O,54705,CHEMBL84,Yes,Hycamtin|Topotecan|,771,10.0,
O1CC2=C(C=C3N(Cc4c3nc3c(c4)cccc3)C2=O)[C@@](O)(CC)C1=O,22775,CHEMBL65,No,SID26747155|SID399733|SID50104727|SID85231337|SID124882714|SID90340668|SID26747154|SID50104726|SID11112910|SID50123248|SID26732559|SID11113913|SID124882713|NSC-94600|SID26747153|SID11111011|,384,10.0,
O1CC2=C(C=C3N(Cc4c3nc3c(cc(O)cc3)c4CC)C2=O)[C@@](O)(CC)C1=O,94634,CHEMBL837,No,7-Ethyl-10-Hydroxy-Camptothecin|SID515301|,0,10.0,
O1CC2=C(C=C3N(Cc4c3nc3c(cc(OC(=O)N5CCC(N6CCCCC6)CC5)cc3)c4CC)C2=O)[C@@](O)(CC)C1=O,54825,CHEMBL481,Yes,Camptosar|SID124893595|Irinotecan|,2118,10.0,
O1CC2C(COC2c2cc3OCOc3cc2)C1c1cc2OCOc2cc1,5015,CHEMBL1904496,No,SID85272549|SID500089|,0,10.0,
O1CC=2[C@@H]3C[C@@H]4O[C@]45[C@]4(O[C@H]4[C@@H]4O[C@]4(C(C)C)[C@H]5O)[C@]3(CCC=2C1=O)C,97099,CHEMBL463763,No,SID438041|Triptolide|SID49681800|,7,-,
O1CCCC1C(=O)N1CCN(CC1)c1nc(N)c2cc(OC)c(OC)cc2n1,5208,CHEMBL611,Yes,SID90340975|Hytrin|SID855611|SID50085853|Terazosin|,41,10.0,
O1CCCC1C(=O)NCCCN(C)c1nc(N)c2cc(OC)c(OC)cc2n1,2008,CHEMBL709,Yes,SID26749010|SID26719847|SID50107504|SID26749009|SID50107503|Uroxatral|SID90341616|Alfuzosin|,108,10.0,
O1CCN(CC1)CC1CCc2[nH]c(C)c(c2C1=O)CC,22342,CHEMBL460,Yes,Moban|SID90341242|Molindone|SID26755691|SID50111112|,7,10.0,
O1CCN(CC1)CCC1CN(CC)C(=O)C1(c1ccccc1)c1ccccc1,3044,CHEMBL1754,Yes,Doxapram|SID50112713|,5,10.0,
O1CCN(N)C1=O,59148,,,,0,5.4,
O1CCN(\N=C\c2oc([N+](=O)[O-])cc2)C1=O,4481255,CHEMBL1103,Yes,Furazolidone|SID26749310|Furall|Furoxone|SID29215179|Nifurazolidone|SID144205055|,16,10.0,
O1CCOC1(CC(=O)NCc1ccccc1)CC(=O)NCc1ccccc1,214162,,,,0,10.0,
O1CCOC1CCn1c2c(c3c1cncc3)cccc2,,,,,0,20.0,
O1CC[C@H](NC(=O)CCCCCNC(=O)c2cc3c(cc2)cccc3)C1=O,,,,,0,10.0,
O1CC[C@H](NC(=O)CCCCCNC(=O)c2cc3ncccc3cc2)C1=O,,,,,0,10.0,
O1CC[C@H](NC(=O)c2ccc(cc2)CNC(=O)c2cc3c(cc2)cccc3)C1=O,,,,,0,10.0,
O1CC[C@H](NC(=O)c2ccc(cc2)CNC(=O)c2cc3ncccc3cc2)C1=O,,,,,0,10.0,
O1CCc2c([nH]c3c2cccc3CC)C1(CC(O)=O)CC,3192,CHEMBL622,Yes,SID56422166|AY-24236|Etodolac|Lodine Xl|SID85231029|Etodolic Acid|SID50105240|SID855612|Lodine|SID90340662|,57,10.0,
O1CCc2c3c(CC[C@H]3CCNC(=O)CC)ccc12,181000,CHEMBL1218,Yes,Rozerem|TAK-375|Ramelteon|,215,10.0,
O1C[C@@H](C2=C1c1c(c3c(cc1)C(CCC3)(C)C)C(=O)C2=O)C,140851,CHEMBL187460,No,SID24824127|SID26757029|Cryptotanshinone|SID521176|,0,10.0,
O1C[C@@H](CC[C@]12O[C@@H]1[C@H]([C@@H]2C)[C@@]2([C@H]([C@H]3[C@H](CC2)[C@@]2(C(C[C@@H](O)CC2)=CC3)C)C1)C)C,89870,CHEMBL412437,No,Disogenin|Diosgenin|,0,10.0,
O1C[C@@]23[C@H]([C@H](O)[C@]1(O)[C@]14C2CC[C@H]([C@H]1O)C(=C)C4=O)C(CC[C@@H]3O)(C)C,25027418,,,,0,10.0,
O1C[C@H](Cc2n(cnc2)C)[C@H](CC)C1=O,5699,CHEMBL550,Yes,Pilocarpine|Ocusert Pilo|,46,10.0,
O1C[C@H]2[C@@H]([C@@H](c3c(cc4OCOc4c3)[C@@H]2O)c2cc(OC)c(OC)c(OC)c2)C1=O,10162,CHEMBL61,Yes,Podophyllotoxin|SID144204425|Podofilox|SID26751475|Condylox|SID26751476|,0,-,
O1C[C@H]2[C@@H]([C@@H](c3c(cc4OCOc4c3)[C@H]2O[C@@H]2O[C@H]3[C@@H](O[C@@H](OC3)C)[C@H](O)[C@H]2O)c2cc(OC)c(O)c(OC)c2)C1=O,33510,CHEMBL44657,Yes,Vepesid|SID56463308|Etoposide|Toposar|VP-16-213|,2693,10.0,
O1Cc2c(c(O)c(C\C=C(\CCC(O)=O)/C)c(OC)c2C)C1=O,393865,CHEMBL866,Yes,Myfortic|SID26752207|SID124882524|SID26747168|SID420202|SID144204161|68618|SID47193743|SID11112697|RS-61443 [As Mofetil]|SID26752208|SID11112696|Mycophenolic Acid|SID50104875|SID124882528|SID85148364|Cellcept|Mycophenolic acid|SID11114111|SID124882525|,7737,10.0,
O1Cc2c(cccc2)\C(\c2c1cccc2)=C/CCN(C)C,580858,CHEMBL860,No,SID11111071|SID50111016|SID90341830|SID11113537|SID11111072|SID104171145|,0,10.0,
O1Cc2c(cccc2)\C(\c2c1cccc2)=C\CCN(C)C,580850,CHEMBL101740,No,Sinequan|Zonalon|Doxepin|Cidoxepin|,0,10.0,
O1NC(=O)[C@H](N)C1,5998,CHEMBL771,Yes,SID90341765|SID50106003|Seromycin|SID11110914|SID11112194|SID85231334|SID26719637|Cycloserine|SID11110915|SID11112195|SID11110913|,242,10.0,
O1[C@@H](C)[C@@H](O)[C@@H](N)C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)C)c(O)c1c(C(=O)c3c(cccc3)C1=O)c2O,39117,CHEMBL1117,Yes,Idamycin|SID50106402|SID50106403|Idarubicin|SID50106404|SID90340569|,402,-,
O1[C@@H](C)[C@@H](O)[C@@H](N)C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)CO)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O,29400,CHEMBL53463,Yes,Adriamycin|Rubex|Adriblastina|Hydroxydaunorubicin|SID124886887|Doxil|Doxorubicin|SID124886893|,3015,10.0,
O1[C@@H](C)[C@H](O)[C@@H](N)C[C@@H]1O[C@@H]1c2c(C[C@](O)(C1)C(=O)CO)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O,38201,,,,0,-,
O1[C@@H](C)[C@H](O)[C@@H](O)[C@@H](O)C1O,23642,,,,0,10.0,
O1[C@@H](C=C[C@@H]1N1C=C(C)C(=O)NC1=O)CO,17270,CHEMBL991,Yes,d4T|SID438435|D4T|SID26751536|SID50104117|SID17389074|SID855856|Zerit Xr|SID26719688|BMY-27857|Stavudine|SID17389053|SID29215013|Zerit|SID50104116|SID7971664|SID56422159|SID90341632|SID49718181|,290,10.0,
O1[C@@H](CC(=O)[C@@H](\C=C(/C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](C[C@@H](\C=C\C=C\C=C(/C)\[C@@H](OC)CC2O[C@](O)([C@@H](CC2)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)C)C)[C@@H](C[C@H]1C[C@@H](OC)[C@H](OCCO)CC1)C,21106307,CHEMBL1908360,Yes,Afinitor|Afinitor Disperz|Everolimus|Zortress|SID144206063|RAD001|,2327,10.0,
O1[C@@H](CC=CC=C[C@H](O)[C@@H](C[C@H](CC=O)[C@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@](OC(=O)CC(C)C)(C3)C)[C@H](N(C)C)[C@H]2O)[C@@H](OC)[C@H](OC(=O)C)CC1=O)C)C,24534097,,,,0,10.0,
O1[C@@H](CC[C@@H]1N1C=CC(=NC1=O)N)CO,22498,CHEMBL853,Yes,Dideoxycytidine|DDC|SID11532889|SID144207040|SID17389522|SID50105404|Ro-242027000|Ro-24-2027-000|SID49681781|SID90340765|Hivid|Zalcitabine|SID50105405|,79,10.0,
O1[C@@H](CC[C@@H]1n1c2ncnc(O)c2nc1)CO,45864,CHEMBL1460,Yes,DDI|SID26719672|SID26754510|Videx Ec|BMY-40900|SID29215491|Dideoxyinosine (DDI)|Videx|SID49718183|SID17389541|Didanosine|SID26757698|,282,10.1,
O1[C@@H](CN)[C@@H](O)[C@H](O)[C@@H](N)[C@H]1O[C@H]1[C@@H](O)[C@@H](O[C@@H]1CO)O[C@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2N)[C@@H](N)C[C@@H](N)[C@@H]1O,145115,CHEMBL370143,No,Aminosidine|Humatin|Paramicina|Paromomycin|Monomycin|,83,10.0,
O1[C@@H](C[C@@H](O)CC1=O)CC[C@@H]1[C@@H]2C(=C[C@@H](C[C@@H]2OC(=O)C(CC)(C)C)C)C=C[C@@H]1C,49179,CHEMBL1064,Yes,SID50086525|SID496592|MK-733|Simvastatin|SID144204247|Synvinolin|Zocor|Simvastatin hydroxy acid|,1102,10.0,
O1[C@@H](C[C@@H](O)CC1=O)CC[C@@H]1[C@@H]2C(=C[C@@H](C[C@@H]2OC(=O)[C@H](CC)C)C)C=C[C@@H]1C,48085,CHEMBL503,Yes,Mevacor|Altoprev|Mevinolin|Lovastatin|SID26751557|SID49732779|MK-803|SID855905|SID144204439|SID17389841|SID496591|,103,10.0,
O1[C@@H](C[C@@H](O)CC1=O)CC[C@@H]1[C@@H]2C(C=C[C@@H]1C)=CCC[C@@H]2OC(=O)[C@H](CC)C,58262,CHEMBL54440,No,SID90340823|SID24820212|SID144205093|SID26719712|Mevastatin|SID89850273|,0,10.0,
O1[C@@H](C[C@@H](OC(=O)[C@@H](NC=O)CC(C)C)CCCCCCCCCCC)[C@H](CCCCCC)C1=O,2298564,CHEMBL175247,Yes,SID93576635|SID49681644|Lipstatin|SID26719846|Orlistat|Xenical|Tetrahydrolipstatin|Ro-180647002|ALLI|SID29217614|Ro-18-0647-002|Orlipastat|,137,10.0,
O1[C@@H](C[C@H]2CO[C@@H](C\C(=C\C(OCCCCCCCCC(O)=O)=O)\C)[C@H](O)[C@@H]2O)[C@@H]1[C@H]([C@@H](O)C)C,393914,CHEMBL719,Yes,BRL-4910A|Pseudomonic Acid|SID144205736|Bactroban|Mupirocin|SID47193668|Centany|SID50111691|,106,10.0,
O1[C@@H](Oc2ccc3c(OC(O)=C(NC(=O)c4cc(CC=C(C)C)c(O)cc4)C3=O)c2C)[C@H](O)[C@H](OC(=O)N)[C@@H](OC)C1(C)C,8981,,,,0,10.0,
O1[C@@H]([C@H](C[C@@H](C)[C@]1(O)CO)C)[C@@H]1O[C@@H]([C@]2(O[C@H](CC2)[C@]2(O[C@]3(O[C@H]([C@H]([C@@H](OC)[C@@H](C(O)=O)C)C)[C@H](C)[C@@H](O)C3)CC2)C)CC)[C@H](C1)C,389937,CHEMBL256105,No,67314|Rumensin [as sodium salt]|E714|Coban [as sodium salt]|Monensin|,6,10.0,
O1[C@@H](n2c3ncnc(N)c3nc2)[C@@H](O)C[C@H]1CO,398010,CHEMBL1563465,No,SID26753267,0,10.0,
O1[C@@H]2C[C@H](O)[C@@]3([C@H]([C@H](OC(=O)c4ccccc4)[C@@]4(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(OC(C)(C)C)=O)c5ccccc5)C(=C([C@@H](O)C3=O)C4(C)C)C)[C@]2(OC(=O)C)C1)C,10599047,CHEMBL1510899,No,SID49681585|SID26719693|,0,10.0,
O1[C@@H]2C[C@H](O)[C@@]3([C@H]([C@H](OC(=O)c4ccccc4)[C@]4(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(OC(C)(C)C)=O)c5ccccc5)C(=C([C@@H](O)C3=O)C4(C)C)C)[C@]2(OC(=O)C)C1)C,130581,CHEMBL92,Yes,Taxotere|SID494081|RP-56976|SID144206334|SID124950708|Docefrez|SID144206639|Docetaxel|,4203,10.0,
O1[C@@H]2O[C@@]3(OO[C@]24[C@@H](CC[C@H]([C@@H]4CC3)C)[C@@H](C)[C@@H]1O)C,9533004,,,,0,10.0,
O1[C@@H]2O[C@@]3(OO[C@]24[C@@H](CC[C@H]([C@@H]4CC3)C)[C@@H](C)[C@H]1OC(=O)CCC(O)=O)C,59099,CHEMBL353548,No,SID26758022|SID49681703|,0,10.0,
O1[C@@H]2O[C@@]3(OO[C@]24[C@@H](CC[C@H]([C@@H]4CC3)C)[C@@H](C)[C@H]1OC)C,62138,CHEMBL566534,Yes,Artemetheri|SID26758013|SID124893169|Artemether|,337,10.0,
O1[C@@H]2O[C@@]3(OO[C@]24[C@@H](CC[C@H]([C@@H]4CC3)C)[C@H](C)[C@H]1OC(=O)CCC(O)=O)C,5293084,CHEMBL361497,No,,0,10.0,
O1[C@@H]2[C@@H](C)[C@@]3(O[C@H](C[C@@H](O)C)[C@@H](CC3)C)O[C@H](CC[C@@H](C=CC=CC[C@H](C)[C@@H](O)[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H](C)C(=O)[C@H](C)[C@@H](O)[C@@H](C=CC1=O)C)CC)[C@@H]2C,30988528,,,,0,10.0,
O1[C@@H]2[C@@]3(CCN(Cc4c3c1c(OC)cc4)C)C=C[C@H](O)C2,9272,CHEMBL659,Yes,Galantamine|SID104171341|Razadyne|Razadyne ER|Galanthamine|Reminyl|SID26751839|,221,10.0,
O1[C@@H]2[C@H](CC1=O)[C@@H](CO)[C@H](O)C2,2006592,,,,0,10.0,
O1[C@@H]2[C@]34CCN(C(Cc5c3c1c(O)cc5)[C@]4(O)Cc1c3c([nH]c12)cccc3)CC(C)=C,20572589,CHEMBL1616521,No,,0,10.1,
O1[C@@H]2[C@]34CCN(C(Cc5c3c1c(O)cc5)[C@]4(O)Cc1c3c([nH]c12)cccc3)CC1CC1,8129202,CHEMBL149,No,,0,10.0,
O1[C@@H]2[C@]34CCN([C@H](Cc5c3c1c(O)cc5)[C@]4(O)CCC2=O)CC1CC1,4514524,CHEMBL19019,Yes,Celupan|EN-1639A [As Hydrochloride]|EN-1639A|Naltrexone|Revia|Vivitrol|Trexal|Trexan|,749,10.0,
O1[C@@H]2[C@]34CCN([C@H](Cc5c3c1c(O)cc5)[C@]4(O)CCC2=O)CC=C,4447644,CHEMBL80,Yes,Suboxone|Narcan|Narcanti|Naloxone|Nalone|,375,10.0,
O1[C@@]2([C@H](OC1CCC)C[C@H]1[C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C[C@@]12C)C(=O)CO,4444479,CHEMBL1370,Yes,Entocort Ec|SID855541|Budesonide|Pulmicort Respules|Pulmicort Flexhaler|Rhinocort Aqua|Rhinocort|Uceris|Pulmicort|S-1320|SID90341081|SID56422168|,776,10.0,
O1[C@H](/C(=C/[C@H]2C[C@@H](OC)[C@H](O)CC2)/C)[C@H](C)[C@@H](O)CC(=O)[C@@H](C=C(C[C@@H](C[C@H](OC)[C@H]2O[C@](O)([C@@H](C[C@@H]2OC)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)C)CC=C,4976056,,,,0,10.0,
O1[C@H](/C(=C/[C@H]2C[C@@H](OC)[C@H](O)CC2)/C)[C@H](C)[C@@H](O)CC(=O)[C@@H](\C=C(\C[C@@H](C[C@H](OC)[C@H]2O[C@](O)([C@@H](C[C@@H]2OC)C)C(=O)C(=O)N2[C@@H](CCCC2)C1=O)C)/C)CC=C,4976056,,,,0,9.2,
O1[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@@H](O[C@@H]2O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@H]1CC[C@@]2([C@@H]3[C@](CC[C@H]2C1(C)C)(C)[C@@]1(CC[C@@]2([C@H](C1=CC3=O)C[C@](CC2)(C(O)=O)C)C)C)C,14263,CHEMBL441687,No,Glycyrrhizin|Glycyrrhizic Acid|Glycyrrhizinic Acid|SID26755251|Glycyrrhetinic Acid|E958|,2,10.0,
O1[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@@H](C[C@](O)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C,12041,CHEMBL532,Yes,C-Solve-2|E-Solve 2|Erythra-Derm|Ilotycin|Pce|SID49675035|Eryc|E-Base|E-Mycin|PCE|Pfizer-E|Benzamycin|Eryc 125|Ilosone|Staticin|Erythro 200|E-mycin|Ery-Tab|Bristamycin|Emgel|Eryc Sprinkles|Erycette|Erymax|Gallimycin|A/T/S|E-Glades|ERY-TAB|Eryderm|Erythrocin|R-P Mycin|Wyamycin|Akne-Mycin|Erypar|Erythro-Statin|Erythromycin|Erygel|Robimycin|Sansac|T-Stat|ERYC|,233,10.0,
O1[C@H](CC)[C@](O)(C)[C@H](O)[C@@H](C)C(=O)[C@@H](C[C@](OC)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C,10342604,CHEMBL1741,Yes,Biaxin|A-56268|ABBOTT-56268|Klaricid|Prevpac|SID26719890|Clarithromycin|Biaxin Xl|Biaxin Xl Pac|Clarithromycin Extended Release|TE-031|SID49648843|,426,10.0,
O1[C@H](CC)[C@](O)(C)[C@H](O)[C@H](N(C[C@@H](C[C@](O)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C)C)C,10482163,CHEMBL529,Yes,Azithromycin|XZ-450|SID17389173|Azithromycin Dihydrate|SID49648620|Azasite|CP-62993|Sumamed|Sunamed|ZMax|Zithromax|,661,10.0,
O1[C@H](CC)[C@]2(OC(=O)N([C@H]2[C@@H](C)C(=O)[C@@H](C[C@](OC)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)C(=O)[C@@H](C)C1=O)C)CCCCn1cc(nc1)-c1cccnc1)C,9868248,,,,0,10.0,
O1[C@H](CO)C(O)[C@H](O)[C@@H]1n1c2ncnc(N[C@H]3CCC[C@@H]3O)c2nc1,21475078,,,,0,10.0,
O1[C@H](CO)[C@@H](N=[N+]=[N-])C[C@@H]1N1C=C(C)C(=O)NC1=O,32555,CHEMBL129,Yes,Retrovir|SID144203613|Azidothymidine|BW-A-509U|SID26751584|BW-A509U|SID855980|SID17390027|BWA509U|SID49718184|SID144204445|AZT|Zidovudine|Compound S|SID90341185|,946,10.0,
O1[C@H](CO)[C@@H](O)C[C@@H]1N1C=C(C)C(=O)NC1=O,5585,CHEMBL52609,No,SID29215196|Thymidine|Thymidin|Thymidinedeoxyriboside|,87,10.0,
O1[C@H](CO)[C@@H](O)C[C@@H]1N1C=CC(=O)NC1=O,13118,CHEMBL353955,No,Deoxyuridine|2'-Deoxyuridine|,3,10.0,
O1[C@H](CO)[C@@H](O)C[C@@H]1N1C=NC(=NC1=O)N,397844,CHEMBL1201129,Yes,Decitabine|Dacogen|SID144205864|SID57260149|DAC|SID47211573|SID56324652|,500,50.0,
O1[C@H](CO)[C@@H](O)C[C@@H]1n1c2NC=NC[C@@H](O)c2nc1,388759,CHEMBL1580,Yes,CI-825|Nipent|PD-81565|Pentostatin|SID124893765|,128,10.0,
O1[C@H](CO)[C@@H](O)C[C@@H]1n1c2ncnc(N)c2nc1,13135,CHEMBL449329,No,,0,10.0,
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1N1C=CC(=O)NC1=O,5807,CHEMBL100259,No,Uridine|SID8139953|SID26754144|,13,10.0,
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1N1C=NC(=NC1=O)N,9072,CHEMBL1489,Yes,Azacitidine|SID50105471|SID17390033|SID144204583|SID26752817|SID90341307|SID50105470|SID124890084|Ladakamycin|Vidaza|SID50122846|SID56323580|U-18496|SID56320704|,605,10.0,
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1N1N=CC(=O)NC1=O,5690,CHEMBL564201,No,6-Azauridine|6-Aza-Uridine|6-Methyl-Ump|SID8139884|,0,10.0,
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1n1c2N=C(NC(=O)c2nc1)N,6544,CHEMBL375655,No,Guanosine|SID26754281|,1,10.0,
O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1n1nc(nc1)C(=O)N,34439,CHEMBL1643,Yes,Ribavarin|SID17389529|SID50105410|Viramid|Tribavirin|Ribavirin|Ribofluranosyl Carboxamide|Ribapak|SID50105411|Rebetol|Virazole|SID50105413|SID144203810|SID90341426|SID50105412|Copegus|Ribasphere|SID8139972|,1981,10.0,
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)C1Oc1cc(O)c2c(OC(=C(OC3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C2=O)c2ccc(OC)cc2)c1C\C=C(\C)/C,23089591,,,,0,10.0,
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCc1ccc(O)cc1,140088,CHEMBL465208,No,Salidroside,0,10.0,
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1OC=C[C@@H]2[C@H]1C(=C[C@H]2O)CO,82585,CHEMBL514882,No,Aucubin|SID85201030|,0,10.0,
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1CC[C@]2([C@@H](CC[C@@]3([C@@H]2C[C@@H](O)[C@H]2[C@]3(CC[C@@H]2[C@@](O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)(CC\C=C(\C)/C)C)C)C)C1(C)C)C,24667697,CHEMBL1095009,No,Gynosaponin S,238419,10.0,
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1Oc1c2OC=C(C(=O)c2ccc1O)c1ccc(O)cc1,16736534,,,,0,10.0,
O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1Oc1cc(O)cc(O)c1C(=O)CCc1ccc(O)cc1,16498836,CHEMBL245067,No,Phloridzin|SID26754204|,0,10.0,
